timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1465211218850,820,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2120,10,10,186,0
1465211218850,827,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,2120,10,10,187,0
1465211218851,831,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2120,10,10,187,0
1465211218851,831,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2120,10,10,187,0
1465211218851,836,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,2120,10,10,187,0
1465211218849,839,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,2120,10,10,190,0
1465211218851,840,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,2120,10,10,192,0
1465211218849,847,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,2120,10,10,189,0
1465211219683,71,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2123,10,10,13,0
1465211219682,73,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2123,10,10,14,0
1465211219670,86,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2123,10,10,27,0
1465211219677,84,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,2123,10,10,20,0
1465211219687,96,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,2123,10,10,12,0
1465211219691,109,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,2123,10,10,12,0
1465211219754,68,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2122,10,10,12,0
1465211218851,973,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2285,10,10,187,0
1465211219755,77,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2122,10,10,12,0
1465211218849,986,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2285,10,10,190,0
1465211219756,94,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2122,10,10,12,0
1465211219824,121,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2123,10,10,13,0
1465211219833,114,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2119,10,10,14,0
1465211219835,116,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2123,10,10,13,0
1465211219696,288,HTTP Request,200,OK,Thread Group 1-3,text,true,,11798,10,10,12,0
1465211219688,298,HTTP Request,200,OK,Thread Group 1-2,text,true,,11798,10,10,12,0
1465211219823,170,HTTP Request,200,OK,Thread Group 1-5,text,true,,11817,10,10,12,0
1465211219800,200,HTTP Request,200,OK,Thread Group 1-10,text,true,,11785,10,10,16,0
1465211219761,246,HTTP Request,200,OK,Thread Group 1-4,text,true,,11785,10,10,16,0
1465211219850,168,HTTP Request,200,OK,Thread Group 1-8,text,true,,11817,10,10,12,0
1465211219987,33,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,2122,10,10,12,0
1465211219993,30,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2121,10,10,16,0
1465211219783,241,HTTP Request,200,OK,Thread Group 1-7,text,true,,11785,10,10,13,0
1465211220000,27,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,2119,10,10,12,0
1465211219984,47,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,2122,10,10,13,0
1465211220007,28,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,2119,10,10,13,0
1465211219951,91,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2122,10,10,12,0
1465211220018,27,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2121,10,10,12,0
1465211220025,27,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,2119,10,10,12,0
1465211219946,122,HTTP Request,200,OK,Thread Group 1-9,text,true,,11694,10,10,12,0
1465211219947,128,HTTP Request,200,OK,Thread Group 1-6,text,true,,11945,10,10,12,0
1465211220027,70,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,2121,10,10,12,0
1465211220068,31,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2119,10,10,12,0
1465211220076,25,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2127,10,10,12,0
1465211220032,71,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,2119,10,10,12,0
1465211220036,76,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,2121,10,10,12,0
1465211220042,89,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2119,10,10,13,0
1465211220023,117,HTTP Request,200,OK,Thread Group 1-5,text,true,,11583,10,10,12,0
1465211220021,123,HTTP Request,200,OK,Thread Group 1-2,text,true,,11726,10,10,13,0
1465211220099,65,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2121,10,10,15,0
1465211220141,30,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2122,10,10,15,0
1465211220144,41,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,2121,10,10,13,0
1465211220098,90,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,2127,10,10,16,0
1465211220101,89,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2122,10,10,13,0
1465211220103,96,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,2121,10,10,12,0
1465211220045,161,HTTP Request,200,OK,Thread Group 1-8,text,true,,11583,10,10,14,0
1465211220131,86,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2121,10,10,12,0
1465211220164,57,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2127,10,10,13,0
