timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1465212755108,342,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,1839,10,10,342,0
1465212755109,343,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,1839,10,10,343,0
1465212755110,343,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1839,10,10,343,0
1465212755109,344,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,1839,10,10,344,0
1465212755109,345,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1839,10,10,345,0
1465212755108,346,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1839,10,10,346,0
1465212755108,350,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,1839,10,10,350,0
1465212755108,350,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,1839,10,10,350,0
1465212755454,53,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,53,0
1465212755451,57,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,1807,10,10,57,0
1465212755453,56,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,56,0
1465212755453,56,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,1807,10,10,56,0
1465212755458,53,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,1807,10,10,53,0
1465212755454,57,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,1807,10,10,57,0
1465212755459,53,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,1807,10,10,53,0
1465212755454,72,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1807,10,10,72,0
1465212755509,27,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,27,0
1465212755507,30,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,30,0
1465212755508,29,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,1807,10,10,29,0
1465212755511,33,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,1807,10,10,33,0
1465212755509,36,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,1807,10,10,36,0
1465212755512,34,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,1807,10,10,34,0
1465212755537,27,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,27,0
1465212755536,29,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,29,0
1465212755526,39,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1807,10,10,39,0
1465212755538,32,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,1807,10,10,32,0
1465212755570,63,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,1807,10,10,63,0
1465212755566,67,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1807,10,10,67,0
1465212755565,74,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,74,0
1465212755546,94,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,1807,10,10,94,0
1465212755544,103,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,1807,10,10,103,0
1465212755564,84,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,84,0
1465212755634,30,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1807,10,10,30,0
1465212755633,32,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,1807,10,10,32,0
1465212755639,28,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,28,0
1465212755640,28,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,1807,10,10,28,0
1465212755648,26,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,26,0
1465212755647,31,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,1807,10,10,31,0
1465212755668,31,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,31,0
1465212755668,32,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,1807,10,10,32,0
1465212755674,27,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,27,0
1465212755678,27,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,1807,10,10,26,0
1465212755665,40,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1807,10,10,40,0
1465212755665,41,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,1807,10,10,41,0
1465212755108,610,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,1996,10,10,610,0
1465212755701,27,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,27,0
1465212755705,31,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1807,10,10,31,0
1465212755706,31,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,1807,10,10,31,0
1465212755705,33,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,1807,10,10,33,0
1465212755699,41,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,40,0
1465212755700,51,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,1807,10,10,51,0
1465212755728,31,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,31,0
1465212755736,27,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1807,10,10,27,0
1465212755737,27,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,1807,10,10,27,0
1465212755740,37,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,37,0
1465212755751,27,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,1807,10,10,27,0
1465212755738,45,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,1807,10,10,45,0
1465212755759,27,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,27,0
1465212755763,26,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1807,10,10,26,0
1465212755777,31,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,31,0
1465212755783,27,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,1807,10,10,27,0
1465212755786,27,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,27,0
1465212755789,30,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1807,10,10,30,0
1465212755808,31,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,31,0
1465212755810,30,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,1807,10,10,30,0
1465212755813,31,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,31,0
1465212755819,29,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1807,10,10,29,0
1465212755841,27,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,1807,10,10,27,0
1465212755844,26,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,26,0
1465212755848,26,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1807,10,10,26,0
1465212755839,36,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,36,0
1465212755868,33,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,1807,10,10,32,0
1465212755875,27,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1807,10,10,27,0
1465212755875,32,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,32,0
1465212755870,38,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,38,0
1465212755907,32,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,32,0
1465212755908,33,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,32,0
1465212755941,31,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,31,0
1465212755939,34,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,34,0
1465212755511,477,HTTP Request,200,OK,Thread Group 1-7,text,true,,11541,10,10,476,0
1465212755764,226,HTTP Request,200,OK,Thread Group 1-1,text,true,,11721,10,10,226,0
1465212755718,274,HTTP Request,200,OK,Thread Group 1-6,text,true,,11470,10,10,274,0
1465212755778,222,HTTP Request,200,OK,Thread Group 1-4,text,true,,13483,10,10,210,0
1465212755972,31,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,1807,10,10,31,0
1465212755988,17,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,1807,10,10,17,0
1465212755545,461,HTTP Request,200,OK,Thread Group 1-5,text,true,,11576,10,10,450,0
1465212755991,20,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,1807,10,10,20,0
1465212755992,20,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,1807,10,10,20,0
1465212755973,40,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,40,0
1465212756000,19,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,1807,10,10,19,0
1465212756006,14,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,1807,10,10,14,0
1465212755108,917,HTTP Request,200,OK,Thread Group 1-3,text,true,,11860,10,10,906,0
1465212755902,130,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,1964,10,10,130,0
1465212756005,30,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,1807,10,10,30,0
1465212756013,31,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,31,0
1465212756025,21,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,1807,10,10,21,0
1465212756012,39,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,1807,10,10,39,0
1465212756019,35,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,1807,10,10,35,0
1465212756035,29,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,1807,10,10,29,0
1465212756021,43,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,1807,10,10,43,0
1465212756013,53,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,1807,10,10,53,0
1465212756044,26,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,26,0
1465212756046,27,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,1807,10,10,27,0
1465212756052,27,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,1807,10,10,27,0
1465212756054,26,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,1807,10,10,26,0
1465212755901,181,HTTP Request,200,OK,Thread Group 1-2,text,true,,11487,10,10,170,0
1465212756064,30,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,1807,10,10,30,0
1465212756066,30,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,1807,10,10,29,0
1465212756065,31,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,1807,10,10,31,0
1465212756082,15,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,1807,10,10,15,0
1465212756071,27,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,1807,10,10,27,0
1465212756080,28,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,1807,10,10,28,0
1465212756081,29,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,1807,10,10,29,0
1465212756073,42,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,1807,10,10,42,0
1465212756094,33,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,1807,10,10,33,0
1465212756096,33,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,1807,10,10,33,0
1465212756096,34,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,1807,10,10,34,0
